stimulus,colour,repetition,trigger_code
SHINE_processed_stimuli/SHINEd_025_y_m_h_b.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_025_y_m_h_b.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_025_y_m_h_b.jpg,black,6,46
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,1,41
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,2,42
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,3,43
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,red,1,11
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,7,27
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,8,28
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,red,1,11
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,7,27
SHINE_processed_stimuli/SHINEd_008_y_m_h_b.jpg,black,1,41
SHINE_processed_stimuli/SHINEd_008_y_m_h_b.jpg,black,2,42
SHINE_processed_stimuli/SHINEd_008_y_m_h_b.jpg,black,3,43
SHINE_processed_stimuli/SHINEd_008_y_m_h_b.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_008_y_m_h_b.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_008_y_m_h_b.jpg,black,6,46
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,7,67
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_020_y_f_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_020_y_f_a_b.jpg,red,2,12
SHINE_processed_stimuli/SHINEd_020_y_f_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_020_y_f_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_020_y_f_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_020_y_f_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_037_y_m_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_037_y_m_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_037_y_m_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_037_y_m_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_037_y_m_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,7,67
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_031_y_m_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_016_y_m_h_b.jpg,black,1,41
SHINE_processed_stimuli/SHINEd_016_y_m_h_b.jpg,black,2,42
SHINE_processed_stimuli/SHINEd_016_y_m_h_b.jpg,black,3,43
SHINE_processed_stimuli/SHINEd_016_y_m_h_b.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_016_y_m_h_b.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_016_y_m_h_b.jpg,black,6,46
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,red,3,13
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,7,27
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,8,28
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,7,67
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,8,68
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_028_y_f_a_b.jpg,black,7,27
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_016_y_m_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_016_y_m_h_a.jpg,black,1,41
SHINE_processed_stimuli/SHINEd_016_y_m_h_a.jpg,black,2,42
SHINE_processed_stimuli/SHINEd_016_y_m_h_a.jpg,black,3,43
SHINE_processed_stimuli/SHINEd_016_y_m_h_a.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_016_y_m_h_a.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_016_y_m_h_a.jpg,black,6,46
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_022_y_f_n_b.jpg,black,7,67
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,1,21
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,5,25
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,7,27
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,red,5,55
SHINE_processed_stimuli/SHINEd_031_y_m_n_a.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,6,66
SHINE_processed_stimuli/SHINEd_008_y_m_n_b.jpg,black,7,67
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,1,61
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,2,62
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,3,63
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,4,64
SHINE_processed_stimuli/SHINEd_022_y_f_n_a.jpg,black,5,65
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,red,1,11
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,2,22
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,3,23
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,4,24
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,red,5,15
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,6,26
SHINE_processed_stimuli/SHINEd_008_y_m_a_b.jpg,black,7,27
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,1,41
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,2,42
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,3,43
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,red,6,36
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,7,47
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,1,41
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,2,42
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,3,43
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,4,44
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,5,45
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,6,46
SHINE_processed_stimuli/SHINEd_010_y_f_h_a.jpg,black,7,47
